ID,Category,Name,Address,City,State,Zipcode,Rating,Latitude,Longitude
VfJVlxGwQwXRBulDBgGJpw,middle eastern,Ghazale,661 College Street,Toronto,ON,M6G 1B7,4.5,43.6549321,-79.4163478
#NAME?,vietnamese,Vietnamese Noodle House,2461 St Clair Avenue W,Toronto,ON,M6N 1L2,4,43.6689833,-79.48356
BwbPzuEuIN_oFmNRJIgHlg,chinese,Flaming Bull,378 Bloor Street W,Toronto,ON,M5S 1X2,3,43.6662923,-79.4062449
BwbPzuEuIN_oFmNRJIgHlg,taiwanese,Flaming Bull,378 Bloor Street W,Toronto,ON,M5S 1X2,3,43.6662923,-79.4062449
kk_dgUQHltCmAMKrd7Kx5g,chinese,China a gogo,7815 Blue Diamond Rd,Las Vegas,NV,89178,4,36.0196797,-115.2617534
e8kK01COAK614-RuKlXHug,italian,Emporio: A Meatball Joint,11978 Perry Hwy,Wexford,PA,15090,4,40.63310828,-80.05883461
sQFpfRs1Flcw3evCdI2wpA,vietnamese,Asian Bowl,271 Yonge Street,Toronto,ON,M5B 1N8,3.5,43.6554,-79.3802883
sQFpfRs1Flcw3evCdI2wpA,chinese,Asian Bowl,271 Yonge Street,Toronto,ON,M5B 1N8,3.5,43.6554,-79.3802883
sQFpfRs1Flcw3evCdI2wpA,thai,Asian Bowl,271 Yonge Street,Toronto,ON,M5B 1N8,3.5,43.6554,-79.3802883
LimaR9NIDGwRP58Jc9SsQQ,thai,Mai Thai,"3775 Concord Pkwy, Ste 132",Concord,NC,28027,4.5,35.367101,-80.665846
dHgzFLkOZ2tmlMPVU4wqEw,italian,Manero's Italian Restaurant,25048 Sperry Rd,Westlake,OH,44145,3,41.4752889,-81.897829
#NAME?,chinese,Jumbo II Chinese Food,26625 Brookpark Ext,North Olmsted,OH,44070,2,41.41943,-81.917283
3eNRMrdaFSfid7KQF4BwpA,chinese,Lucky Cafe,"3670 S New Hope Rd, Ste 5",Gastonia,NC,28056,4.5,35.2218455,-81.1012038
ksiurtB-girFTFwMDnpgpQ,thai,Thai Spring Rolls,15461 Yonge St,Aurora,ON,L4G 1P2,3.5,44.0053149,-79.4683231
K71ypipT7dPGK4rYGVNFkw,mexican,Boca Taqueria,"1674 N Higley Rd, Ste 101",Gilbert,AZ,85234,4,33.381279,-111.724168
7ZYwDS2DD1jPlY3ekk7DZQ,italian,Geppeto's Pizza,7558 Hwy 73,Denver,NC,28037,3.5,35.443517,-80.992792
Ol-IE8GDY3GVxUZbJiMZXQ,chinese,Panda Express,4040 S Arizona Ave,Chandler,AZ,85248,2.5,33.2465672,-111.8426523
dbKnvc3eAugC-vRxw03Jzw,mexican,Del Taco,2531 E Craig Rd N,N Las Vegas,NV,89030,2,36.239368,-115.116008
DfweaVA8DoYMF0WxIQiKvQ,vietnamese,unPhogettable,"2095 N Dobson Rd, Ste 3, Lee Lee Plaza",Chandler,AZ,85224,4,33.33725022,-111.8753212
DGXbfl2cE8MjkjTac2r3xA,mediterranean,ZeeZ Grill,209 W Jackson St,Phoenix,AZ,85003,3.5,33.4447047,-112.076793
DGXbfl2cE8MjkjTac2r3xA,middle eastern,ZeeZ Grill,209 W Jackson St,Phoenix,AZ,85003,3.5,33.4447047,-112.076793
GxfgOFgUhv2rfr3FXVWfCg,italian,Pizza My Dear,"1725 E Warm Springs Rd, Ste 9",Las Vegas,NV,89119,4.5,36.05730087,-115.1283009
1Uco6roZusuNYST18eqPhQ,italian,Spinelli Italian Centre Shop,9919 Fairmount Drive SE,Calgary,AB,T2J 1G7,3.5,50.963014,-114.060217
Z5LyFZUazPQ1x_i6HsS3vw,mexican,Gordo's Taco Diablo,297 Beverly Rd,Pittsburgh,PA,15216,3.5,40.38879346,-80.04986454
r4MUq8ugq7-BL0R_G9onfg,chinese,Golden Central,5016 Centre Street NE,Calgary,AB,T2K,2.5,51.096714,-114.061996
gZvwCOaMhxFXXNvy1q9_LA,japanese,Marusan,401 Rue Notre-Dame O,Montréal,QC,H2Y 1V2,4.5,45.501635,-73.559354
qCPyN84ieevYZV9ZbUZXgg,vietnamese,My Pho,660 Eglinton Avenue W,Mississauga,ON,L5R 3V2,3.5,43.5920954,-79.6666777
qCPyN84ieevYZV9ZbUZXgg,thai,My Pho,660 Eglinton Avenue W,Mississauga,ON,L5R 3V2,3.5,43.5920954,-79.6666777
HtObLsspK0xIXfNPb7eUmA,japanese,Fuji Japanese Steakhouse,"14126 RiverGate Pkwy, Ste 400",Charlotte,NC,28273,3,35.10293735,-80.98485201
KrwGJBrSE3kN721yx-MzfQ,japanese,KINTON RAMEN,5165 Yonge Street,North York,ON,M2N 5P5,3.5,43.7698091,-79.4127537
liKq2qNe8CRW4pvPWTuW3Q,vietnamese,Xelua Vietnamese Restaurant,180 Steeles Avenue W,Vaughan,ON,L4J 2L1,3,43.7979707,-79.4285117
MApmO7XKMkmHMvBrbrnuYQ,mexican,Filiberto's,"7620 E Mckellips Rd, Ste 14",Scottsdale,AZ,85257,3,33.45168,-111.916537
9q2tKLShRsthQOYoQaI9dw,middle eastern,Osmow's,170 Sandalwood Parkway E,Brampton,ON,L6Z 1Y5,3.5,43.72660919,-79.79765039
9q2tKLShRsthQOYoQaI9dw,mediterranean,Osmow's,170 Sandalwood Parkway E,Brampton,ON,L6Z 1Y5,3.5,43.72660919,-79.79765039
n8WkjQ3hrn81BKarT1WEmQ,italian,Capriccis True Italian,109 WS Main St,Waxhaw,NC,28173,3.5,34.92445558,-80.744157
nwN2iLdDDEYU5-qkLEsPNw,french,Ginos  Petit Dejeuner Breakfast,55 Alpha Dr W,Harmarville,PA,15238,4.5,40.5388926,-79.8355861
AopFS-MgQngVhcYp6bUNZA,chinese,La Maison du Nord Ouest,1818 Rue Sainte-Catherine O,Montréal,QC,H3H 1M1,3.5,45.493401,-73.5793959
DZwR0EIPKlmC3mMLhTkqcQ,lebanese,Stephano's Greek & Mediterranean Grill,10612 S Eastern Ave,Henderson,NV,89052,4,35.9988269,-115.10386
DZwR0EIPKlmC3mMLhTkqcQ,middle eastern,Stephano's Greek & Mediterranean Grill,10612 S Eastern Ave,Henderson,NV,89052,4,35.9988269,-115.10386
DZwR0EIPKlmC3mMLhTkqcQ,greek,Stephano's Greek & Mediterranean Grill,10612 S Eastern Ave,Henderson,NV,89052,4,35.9988269,-115.10386
DZwR0EIPKlmC3mMLhTkqcQ,mediterranean,Stephano's Greek & Mediterranean Grill,10612 S Eastern Ave,Henderson,NV,89052,4,35.9988269,-115.10386
sxUQbWFfna2jHmAaXELOuw,japanese,Ganto Sushi,565 King Street W,Toronto,ON,M5V 1M1,2.5,43.64437522,-79.39935308
SScFUJimsNJebOA8zYZjXg,italian,Pizza Hut,"29850 N Tatum Blvd, Ste 113",Cave Creek,AZ,85331,2.5,33.7558515,-111.9929104
0xk7iTNyprOmjrNhSCTZrg,japanese,Edamame Sushi,"1298 Kingston Road, Suite 6",Pickering,ON,L1V 1B7,3.5,43.83726639,-79.09028649
cxq_iu2Zl5jm6qLGfff5eA,chinese,Amazing Wok II,2169 S Taylor Rd,Cleveland Heights,OH,44118,3,41.5002699,-81.5554846
sV03liLOhDfPft1u3XSR9A,mediterranean,Mediterranean Pita,"2929 N 75th Ave, Ste 29",Phoenix,AZ,85033,4,33.4815508,-112.2196069
FiP7mCGs-qelOSmapmbt1A,italian,Fiori's Pizzaria,3801 Washington Rd,McMurray,PA,15301,4,40.27576056,-80.12531012
hYUR8pzbBd61T99VuyJzNQ,italian,Bread and Circus,616 17 Avenue SW,Calgary,AB,T2S 0B4,4,51.0380686,-114.0754504
2B8PZ-j_C9yMf8d1Sl-YmQ,thai,Thai Viet Noodles House,"14015 E Independence Blvd, Ste I",Indian Trail,NC,28079,4,35.07940162,-80.65501951
2B8PZ-j_C9yMf8d1Sl-YmQ,vietnamese,Thai Viet Noodles House,"14015 E Independence Blvd, Ste I",Indian Trail,NC,28079,4,35.07940162,-80.65501951
6Bvu4_7hdQkwMC5SyQspEQ,chinese,Home Food Inn Peking Cuisine,5222 MacLeod Trl SW,Calgary,AB,T2H 0J2,2.5,51.00781184,-114.0679587
AoItX6upESFG_EowRa05eg,latin american,Ave Maria Latin Café,631 Bloor Street W,Toronto,ON,M6G 1K8,4.5,43.6643448,-79.4143913
zTGxLMOd9crAz0XNzqrcrA,chinese,Empire Chinese Restaurant,"410 E Green St, Ste 1",Champaign,IL,61820,3.5,40.1106376,-88.2324833
ag5Wn-P1OAoCJox6--WCgw,indian,Mirch Masala,3-6208 Rundlehorn Drive NE,Calgary,AB,T1Y 2K1,4.5,51.0709531,-113.9433342
uJSf9QX6DoXH7RH1Wk4SFQ,japanese,Edo,5222 130 Avenue SE,Calgary,AB,T2Z 0G4,3.5,50.93240159,-113.9616671
pSHu71gQapfGXFDzgzsZKQ,french,Royale,730 - 17 Avenue SW,Calgary,AB,T2S 0B7,3.5,51.0380986,-114.0786792
lDbqs6yNGC5gRtbvvP9amw,taiwanese,Dears Cafeteria,"28 S Unionville Avenue, Unit 1037",Markham,ON,L3R 1J5,2,43.85622252,-79.30408603
LBBp51YHui5gvXNSyUcLKg,mexican,Valle Luna Mexican Restaurant,1949 W Ray Rd,Chandler,AZ,85224,3.5,33.31892582,-111.8741405
j2EyewjhVO4mT2fDMzUM7w,caribbean,Tdotjerk,26 Roncesvalles Avenue,Toronto,ON,M6R 2K3,4,43.6396372,-79.4468234
GRBJc51ofoVZWpLOs16a1g,greek,Gyro Express,66 W Towne Mall,Madison,WI,53719,4,43.05854104,-89.50517803
766an49Zcv1u6IR2jCx2SA,italian,La Felice,5886 Forbes Ave,Pittsburgh,PA,15217,3,40.43791561,-79.91957319
Ahf4oKZG6gVf1GixmwCQSA,greek,Snappy's Chill Grill,8995 Avon Belden Rd,North Ridgeville,OH,44039,3,41.3631035,-82.0186175
I4Gbdz5RizunE-RF2w3zkA,italian,Villa Pizza,308 S Boulder Hwy,Henderson,NV,89015,3.5,36.0359136,-114.9776411
umxN12ok_qOB4qru0qmx6g,mexican,Taco Del Mar,135 Bremner Blvd,Toronto,ON,M5J 0A1,2.5,43.64164775,-79.38084068
BLgwFGqvAIiG9J2ID47YyA,chinese,Beijing Hot Pot Restaurant,"107 Parkway Forest Drive, Unit 1",Toronto,ON,M2J 1L8,4,43.773994,-79.3401308
dkCi6pb2tP-BPTGTgv23zw,chinese,Great Bao,,Las Vegas,NV,89103,4.5,36.1104125,-115.2067011
iYRAuwz8GfnDoteJNdyUXQ,chinese,Maui Rose Hawaiian Bbq,6700 W Charleston Blvd,Las Vegas,NV,89146,3,36.159527,-115.242714
bK2vq_0tO7Ixyf47YlDg2w,vietnamese,Pho Delight Vietnamese Cuisine,5252 Yonge Street,North York,ON,M2N 5P6,2,43.7718268,-79.4136536
2xESRiEdjlbRh_uO9LpAJw,japanese,Takumi Sushi Restaurant,484 Yonge Street,Toronto,ON,M4Y 1X5,2.5,43.6625929,-79.3837934
1GaooxqCWHzulI2Ub3CXEw,mexican,Mad Mex - South Hills,"Scott Towne Center, 2101 Greentree Rd",Pittsburgh,PA,15220,3.5,40.39068943,-80.07261917
2qIhUEC4n9pRpovXCTd1Ew,indian,Maharajah East Indian Restaurant,912-10 Discovery Ridge Hill Sw,Calgary,AB,T3H 5X2,4.5,51.0155664,-114.2130823
Aq5vSfL8AMYo8RZxC-MT8Q,pakistani,La Sani Grill,"5955 Latimer Drive, Unit 11B",Mississauga,ON,L5V 0B7,2,43.6089211,-79.6966007
pNcDPD8N6gLZ87BSXEeg9A,thai,Thai Express,107-104 Country Village Road NE,Calgary,AB,T3K 2K9,4,51.16086396,-114.0682008
WfREwPW80GVlw7_uVSSFjQ,mexican,El King Sushi,"2535 E Bell Rd, Ste 12",Phoenix,AZ,85032,4.5,33.639886,-112.0270972
qdzB1-LV65yPQVLLt5k5Jw,taiwanese,Campus Bubble Tea,"9699 Jane Street, Unit 32",Maple,ON,L6A 0A4,4.5,43.8443361,-79.53544132
8Rdz0VPY8CuT2GQZ7ho2sw,japanese,Sushi Hoshimi,6573 Somerled,Montréal,QC,H4V 1S9,4.5,45.4670935,-73.638895
BWnVdK1W8i9kYU75u0DMHA,japanese,Royal Sushi,7771 Yonge Street,Markham,ON,L3T 2C4,4,43.8167861,-79.4241723
COgwFthJpS4We16W5Gf4lw,french,Pamplemousse Le Restaurant,400 E Sahara Ave,Las Vegas,NV,89104,4,36.144096,-115.152417
COgwFthJpS4We16W5Gf4lw,mediterranean,Pamplemousse Le Restaurant,400 E Sahara Ave,Las Vegas,NV,89104,4,36.144096,-115.152417
2Di7Tm9GgDPXefC6vGjvpA,italian,Birreria Volo,612 College Street,Toronto,ON,M6G 1B4,3.5,43.6551924,-79.4146178
YiE54bTdKtBrlvRACayoxw,vietnamese,Chez Lien Restaurant,8171 Newman Boulevard,Lasalle,QC,H8N 1Y1,3,45.4339537,-73.6287443
YE1x0KHgcyVc0BNDG861tA,chinese,Mandarin Restaurant - Pickering,1725 Kingston Road,Pickering,ON,L1V 4L9,3.5,43.8498943,-79.0706519
nA3DdgIQVROeQg98YCyeZw,mexican,Gordy's Mexican Food,"3701 E Southern Ave, Ste 3",Mesa,AZ,85206,3.5,33.3927865,-111.7525371
W7LceFeOx-8rLLwgXc8UMw,chinese,YunShang Rice Noodle,32-4186 Finch Avenue E,Toronto,ON,M1V 5P6,3.5,43.8039111,-79.2879778
9_B3nY3KlHW1WDvOeMk9GA,italian,The Other Place,2500 Swallow Hill Rd,Pittsburgh,PA,15220,4.5,40.390324,-80.074412
y0QzKWNVoXCbZpk6uhEgGA,italian,Mamma Martino's Pasta and Pizzeria Restaurant,624 The Queensway,Etobicoke,ON,M8Y 1K3,3.5,43.6279897,-79.4961157
p_22wrx3GmAzlbrGA6LyYg,italian,Garden Pizza,781 S Cotton Ln,Goodyear,AZ,85338,3.5,33.43943456,-112.4244434
Ma5NSelsAxU2SXe69nP6jg,italian,La Piazzetta,365 Boulevard Sir Wilfrid-Laurier,Mont-Saint-Hilaire,QC,J3H 6A2,3,45.564118,-73.18776
LiBnff-ZuzW16zIvZgFOfQ,mexican,La Canasta Mexican Foods,723 S 7th Ave,Phoenix,AZ,85003,3.5,33.44030762,-112.0819004
Xmhc0rDJ7FyeME9t-GeUtw,italian,D'Agnese's Trattoria and Cafe,566 White Pond Dr,Akron,OH,44320,4,41.1014371,-81.5867606
7DHR5jNMtoWTvf1Zuos5Ng,italian,Pizza Hut,2300 Cooper-Foster Rd,Lorain,OH,44053,3.5,41.4186275,-82.207814
Ihem-TABj6LDO1WBuT25_Q,vietnamese,Pho Hong Vietnamese Noodle Soup,550 Hwy 7 E,Richmond Hill,ON,L4B 3Z4,3,43.8449826,-79.3837654
Ihem-TABj6LDO1WBuT25_Q,korean,Pho Hong Vietnamese Noodle Soup,550 Hwy 7 E,Richmond Hill,ON,L4B 3Z4,3,43.8449826,-79.3837654
mHOyR-RZBxCABm-Svga8Ow,mexican,Taco Bell,1324 Nygaard,Stoughton,WI,53589,2,42.928892,-89.249287
ONFRwi5zzcqDkFKkbF1Fgg,mexican,La Madonna,6115 S Fort Apache Rd,Las Vegas,NV,89148,3,36.0773783,-115.2985159
CNW5hqoO-EpSOReYbWC-Sw,chinese,Golden China,"4001 S Decatur Blvd, Ste 28",Las Vegas,NV,89103,3,36.118238,-115.209483
UkCVJrOlW1CPJ6go3teoJA,italian,Frankie's Italian Grille,800 E Morehead St,Charlotte,NC,28202,3,35.214505,-80.84581
8tSoBxQ8KzMWvCw7a8KBCg,filipino,Philippine Gardens Karaoke Restaurant and Lounge,"4300 Spring Mountain Rd, Ste 103",Las Vegas,NV,89102,2.5,36.1267731,-115.1977623
2-QDz_LK1-sbzVmMT0Zopg,indian,Mango Mirchi,"1521 Trinity Drive, Unit 7",Mississauga,ON,L5T 1P6,5,43.65899799,-79.65152632
70WDApYtMcLlrnb1EUW6fg,mexican,La Hacienda,7575 East Princess Drive,Scottsdale,AZ,85255,4,33.64511669,-111.9190603
dy2yHbFhA-wtF71tEQ_gGQ,indian,Lal Kella Tandoori,90 Sainte Jean Baptiste,Chatauguay,QC,J6K 3A6,4.5,45.360652,-73.714577
#NAME?,mexican,Arizona Frybread,16816 N Cave Creek Rd,Phoenix,AZ,85032,3,33.6390234,-112.0312762
6HZq5EUCrgWzEqe0xdPmJg,mediterranean,Lallouz,4561  Boulevard  Saint Laurent,Montréal,QC,H2T 1R2,4,45.520748,-73.5874913
#NAME?,middle eastern,Jerusalem Shawarma,111-722 85 Street SW,Calgary,AB,T3H,5,51.0664578,-114.2105925
deaiw3nhYgDvq_6GoLFcJA,italian,Villa Fresh Italian Kitchen,777 W Lake Mead Pkwy,Henderson,NV,89015,2.5,36.0319583,-115.0091278
R77kXkoxdobDwnxhOpwIng,japanese,Akimi Japanese Cuisine,"1285 Elgin Mills Road E, Unit 1 & 2",Richmond Hill,ON,L4S 0B5,3,43.89600966,-79.40364706
uGxZdLLgMQDvFSqiXyCg_w,indian,Ambar India,605 S Wright St,Champaign,IL,61820,3.5,40.1113654,-88.228907
tIFMCEXmjDDyTSd5u7tR8A,chinese,Oakridge Dragon Restaurant,2515 90 Ave SW,Calgary,AB,T2V 0L8,4,50.9716213,-114.1197249
qbkMbT40MJipwML6ih7zjg,persian/iranian,ParsGrill,975 Major Mackenzie Dr,Vaughan,ON,L6A 4P8,4.5,43.8643947,-79.469599
YwOmRv_m5leVtJ_HhtiWgw,vietnamese,Pho Huong Saigon,3650 S Decatur Blvd,Las Vegas,NV,89103,2,36.123621,-115.2074151
cCcvatoEw-NvVZZWW4lQEw,vietnamese,Pho Xinh Xinh,117-42nd Avenue SW,Calgary,AB,T2S 1A7,3.5,51.01592807,-114.0638911
vNY06yGHEB-SNssKo3QR7A,italian,Niko's Bistro,1241 Kensington Rd NW,Calgary,AB,T2N 3P8,4,51.0524123,-114.0912924
u7jiuYiz-zVwsh0TGRHUIg,mexican,Burrito King,408 E Green St,Champaign,IL,61820,3.5,40.1104308,-88.2326799
i7d42db-RpVgPST0KFtdAg,mediterranean,Pita Lite Islington,9600 Islington Ave,Vaughan,ON,L4H 2T1,3.5,43.8244035,-79.6100433
tEfvf1cznLZUIeTcKKpAIw,taiwanese,KooKoo Chicken,1525 Bristol Road W,Mississauga,ON,L5M 4Z1,3.5,43.58662241,-79.69906538
tEfvf1cznLZUIeTcKKpAIw,chinese,KooKoo Chicken,1525 Bristol Road W,Mississauga,ON,L5M 4Z1,3.5,43.58662241,-79.69906538
Q62lGVKqoKJ09lZNt2qpfw,chinese,Lucky Chinese Restaurant,2650 Lawrence Avenue E,Scarborough,ON,M1P 2S1,4,43.752733,-79.264041
36ckWelVitpgX16g7lecqA,italian,Canaletto Ristorante Veneto,"3377 Las Vegas Blvd S, Ste 2440, The Venetian Resort-Hotel-Casino",Las Vegas,NV,89109,3.5,36.122989,-115.16894
GQxGCQ49DZzHgu7ZpxajsA,greek,Santorini Grill,19905 W Catawba Ave,Cornelius,NC,28031,4,35.481995,-80.884625
GQxGCQ49DZzHgu7ZpxajsA,mediterranean,Santorini Grill,19905 W Catawba Ave,Cornelius,NC,28031,4,35.481995,-80.884625
Q08j1Ywri0YUHo-qLKi80g,mexican,Burger Shoppe,151 N 27th Ave,Phoenix,AZ,85009,4,33.4505443,-112.1171963
JMXS10skYsdQ2UNdmXkUYg,chinese,chilli kingdom,"3460 Arville St, Ste 7",Las Vegas,NV,89102,2.5,36.1270507,-115.1987087
j5nPiTwWEFr-VsePew7Sjg,japanese,Ichiza,4355 Spring Mountain Rd,Las Vegas,NV,89102,4,36.1258775,-115.197855
DZzWUaaoCihbUzqEoBBM6Q,vietnamese,Pho Ngoc Tuan,4647 Rue Jarry E,Montréal,QC,H1R 1X6,4.5,45.5770499,-73.5983084
eNeBda4br3HMg15-_jwokA,mexican,El Toro,221 E Lincoln St,Saint Joseph,IL,61873,3.5,40.1112277,-88.0414944
CSaVK9wgqe2_tQuuCDINyQ,italian,Frankies Pizza,"8505 S Eastern Ave, Ste 103",Las Vegas,NV,89123,4.5,36.0345888,-115.1191088
SWCm79nC_pkJ0v3nO0e0sg,taiwanese,BlackBall,472 Yonge Street,Toronto,ON,M4Y 1X5,3.5,43.66233624,-79.38369066
QrHaWI1Ktjhi6WbbOjksBw,korean,Noodle Village,6850 Spring Mountain Rd,Spring Valley,NV,89146,3.5,36.1271919,-115.2414116
k1QpHAkzKTrFYfk6u--VgQ,italian,The Parlor,1916 E Camelback Rd,Phoenix,AZ,85016,4.5,33.5094461,-112.0403946
BwuyBsShSQwO3_-SvW6fRA,persian/iranian,Kabob Grill,9550 S Eastern Ave,Las Vegas,NV,89123,4,36.014307,-115.117663
BwuyBsShSQwO3_-SvW6fRA,mediterranean,Kabob Grill,9550 S Eastern Ave,Las Vegas,NV,89123,4,36.014307,-115.117663
BwuyBsShSQwO3_-SvW6fRA,greek,Kabob Grill,9550 S Eastern Ave,Las Vegas,NV,89123,4,36.014307,-115.117663
BwuyBsShSQwO3_-SvW6fRA,middle eastern,Kabob Grill,9550 S Eastern Ave,Las Vegas,NV,89123,4,36.014307,-115.117663
WGRpmHGkPxBnQ8HOZM7QLQ,mediterranean,Cedars Mediterranean Cuisine,4071 Washington Rd,Canonsburg,PA,15317,4.5,40.26562648,-80.12766589
07HZ70wpawSANXKK4CkqpQ,italian,Bella Vita,18209 W Calistoga Dr,Goodyear,AZ,85338,3,33.3174159,-112.43874
E7C8xUC0oSNOpRl1vMTMzA,latin american,FrinGo's Kitchen,"2160 N Alma School Rd, Ste 116",Chandler,AZ,85224,4.5,33.3375314,-111.8596545
E7C8xUC0oSNOpRl1vMTMzA,caribbean,FrinGo's Kitchen,"2160 N Alma School Rd, Ste 116",Chandler,AZ,85224,4.5,33.3375314,-111.8596545
kLdb0nfeERCAMPWWE6vomg,indian,Sabzi Mandi Cash & Carry,1525 Bristol Rd W,Mississauga,ON,L5M 4Z1,3,43.5868297,-79.6987048
BcNOsQA871J2xd5ZemS3WA,korean,Yogoberri,6070 Yonge Street,Toronto,ON,M2M 3W6,3,43.7905111,-79.4187394
azE1DNVQFBU8boVbaJhj7w,italian,Lidia's,1400 Smallman St,Pittsburgh,PA,15222,3.5,40.4484631,-79.9894086
DRJzfAuSzgoBJeSuwfdPow,italian,The Randazzos' Grid Iron,13105 S Tryon St,Charlotte,NC,28278,3,35.1010597,-80.9906039
IdTGHJKP-kDdFkRB509jKg,middle eastern,Shab's Mediterranean Food,339 Forbes Ave,Pittsburgh,PA,15222,3.5,40.43952083,-80.00021717
IdTGHJKP-kDdFkRB509jKg,lebanese,Shab's Mediterranean Food,339 Forbes Ave,Pittsburgh,PA,15222,3.5,40.43952083,-80.00021717
IdTGHJKP-kDdFkRB509jKg,mediterranean,Shab's Mediterranean Food,339 Forbes Ave,Pittsburgh,PA,15222,3.5,40.43952083,-80.00021717
TxBJvd_qlEq4DzPONm7yiA,japanese,Restaurant Kazumi,6394 Sherbrooke E,Montréal,QC,H1N 3P6,4,45.5807511,-73.5442442
sspsxrIitJYjLjnFfhE9Lg,french,Bistro Louis-XIV aurait aimé,1600 Rue de Montarville,Saint-Bruno-de-Montarville,QC,J3V 3T8,4.5,45.526249,-73.3401669
xkl5Q1EyUfrJ1o47aEv0qw,thai,Thai Express,6455 MacLeod Trail SW,Calgary,AB,T2H 0K8,2.5,50.99795124,-114.0733992
znNyiHZs5TAX64WonjJ4dg,mexican,Los Betos Mexican Food,3001 N Hayden Rd,Scottsdale,AZ,85251,3.5,33.4821068,-111.9085365
Bu1SgnZblQhE345j3GlzUg,chinese,The Great Maratha,965 Eglinton Avenue W,Toronto,ON,M6C 2C4,4,43.7000376,-79.4292572
Bu1SgnZblQhE345j3GlzUg,indian,The Great Maratha,965 Eglinton Avenue W,Toronto,ON,M6C 2C4,4,43.7000376,-79.4292572
f5sSn5cO4t6mF_mdnzKkyA,mexican,Baja Fresh,4343 N Rancho Dr,Las Vegas,NV,89130,2.5,36.23845378,-115.2323913
jbbFyy2rl8x_7ssz-GifbQ,italian,Fusilli Restaurant,531 Queen Street E,Toronto,ON,M5A 1V1,3.5,43.6570599,-79.3571931
4yDbirWYY2WXPG4xC72rQA,japanese,Uncle Tetsu's Japanese Cheesecake,"4300 Steeles Avenue E, Unit P80",Markham,ON,L3R 0Y5,4,43.8250037,-79.3058147
acTFhUpJpWyrMmdoNFwyuA,latin american,El Arepazo Y Pupuseria,22799 Lorain Rd,Fairview Park,OH,44126,4.5,41.43785896,-81.87298447
wh62Gu_Wgnti9W_WAY-nHQ,greek,Showmars - Little Rock,2540 Little Rock Rd,Charlotte,NC,28214,3.5,35.2448577,-80.9380331
QXAEGFB4oINsVuTFxEYKFQ,chinese,Emerald Chinese Restaurant,30 Eglinton Avenue W,Mississauga,ON,L5R 3E7,2.5,43.60549897,-79.65228891
hSgzSgyHe94wft-2ZqGsGw,indian,Sai Express,"965 Bovaird Dr W, unit 14",Brampton,ON,L6X 0G3,3.5,43.68664048,-79.80704147
Mw3ASRUBhtz6exP9ovcZZg,mediterranean,Gyro Point,"8520 W Peoria Ave, Ste 116",Peoria,AZ,85345,4.5,33.5814297,-112.2426835
Mw3ASRUBhtz6exP9ovcZZg,greek,Gyro Point,"8520 W Peoria Ave, Ste 116",Peoria,AZ,85345,4.5,33.5814297,-112.2426835
19fdSca3MUoaGFNX2BrjTQ,japanese,Umami PokéRito,7510 Pineville Matthews Rd,Charlotte,NC,28226,4.5,35.088049,-80.845964
DkIx-Ymij3BA7nrwYu9UIA,chinese,Morals Village Hot pot,"1177 Central Parkway W, Ste 2",Mississauga,ON,L5C 4P3,3,43.56772739,-79.66059655
XRgzduso-c2IcF2wndeEHw,mexican,La Poblanita Taqueria,100 Robinson Centre Dr,Pittsburgh,PA,15205,4,40.4547052,-80.1571838
aLEstOequMjgfYPKmpXv4Q,japanese,Lolo Poke,"132 3 Avenue SE, Suite 5",Calgary,AB,T2G 0B6,3,51.05064978,-114.0642921
3glVZZh_vyZH1VvPU0307A,italian,Enoteca Sociale,1288 Dundas St W,Toronto,ON,M6J 1X7,4,43.6495822,-79.4256294
K6KbZCzJGPCyE1IWrJIujg,caribbean,Starlight Cuisine,"10575 W Indian School Rd, Ste 107",Avondale,AZ,85392,4.5,33.492985,-112.286067
yKuAM6kL5sSKtfoe9a3GpQ,chinese,Made In China,371 Yonge Street,Toronto,ON,M5B 1S1,3,43.6584801,-79.3814802
7FrF9SLN5nCSp2ZvGlhhjA,chinese,Lee's Noodle House,4480 Spring Mountain Rd,Las Vegas,NV,89102,3.5,36.126786,-115.201353
7FrF9SLN5nCSp2ZvGlhhjA,vietnamese,Lee's Noodle House,4480 Spring Mountain Rd,Las Vegas,NV,89102,3.5,36.126786,-115.201353
594po76eaw-ybh0t4YnZ0w,middle eastern,Dundas Shawarma,768 Dundas Street W,Toronto,ON,M6J 1T8,4,43.6522195,-79.4071423
nKbuoq0Kqdv0tSLFJhwFVQ,mexican,Bajio Mexican Grill,"4235 S Ft Apache Rd, Ste 250",Las Vegas,NV,89147,3.5,36.1122889,-115.297923
#NAME?,middle eastern,J Pizza Plus,314 Parliament Street,Toronto,ON,M5A 2Z7,1.5,43.6595012,-79.3661646
X180L6_G0PnuXuVyr9sNUA,italian,Grozépa,2137 Boulevard Rosemont,Montréal,QC,H2G 1T3,4.5,45.5436134,-73.5890596
VBN9iPRhXTQpOzjLhdLDhg,greek,Gyro Boutique,2316 Chemin Lucerne,Mont-Royal,QC,H3R 2J8,3.5,45.507256,-73.6614219
VBN9iPRhXTQpOzjLhdLDhg,mediterranean,Gyro Boutique,2316 Chemin Lucerne,Mont-Royal,QC,H3R 2J8,3.5,45.507256,-73.6614219
